"subid"	"condition"	"grain"	"movName"	"clipNo"	"bpTime.series"
"390"	"49546"	"Uninterrupted"	"f"	"corn"	1	322.251300000072
"391"	"49546"	"Uninterrupted"	"f"	"corn"	1	339.637
"392"	"49546"	"Uninterrupted"	"f"	"corn"	1	351.785200000048
"393"	"49546"	"Uninterrupted"	"f"	"corn"	1	377.249200000048
"394"	"49546"	"Uninterrupted"	"f"	"corn"	1	384.617300000072
"395"	"49546"	"Uninterrupted"	"f"	"corn"	1	397.395800000072
"396"	"49546"	"Uninterrupted"	"f"	"corn"	1	411.661100000024
"397"	"49546"	"Uninterrupted"	"f"	"corn"	1	417.678900000095
"398"	"49546"	"Uninterrupted"	"f"	"corn"	1	439.6905
"399"	"49546"	"Uninterrupted"	"f"	"corn"	1	464.884400000095
"400"	"49546"	"Uninterrupted"	"f"	"corn"	1	482.380100000024
"401"	"49546"	"Uninterrupted"	"f"	"corn"	1	492.929100000024
"402"	"49546"	"Uninterrupted"	"f"	"corn"	1	519.568300000072
"403"	"49546"	"Uninterrupted"	"f"	"corn"	1	529.630600000024
"404"	"49546"	"Uninterrupted"	"f"	"corn"	1	553.7455
"405"	"49546"	"Uninterrupted"	"f"	"iron"	1	5.27560000002384
"406"	"49546"	"Uninterrupted"	"f"	"iron"	1	22.3332999999523
"407"	"49546"	"Uninterrupted"	"f"	"iron"	1	23.1727000000477
"408"	"49546"	"Uninterrupted"	"f"	"iron"	1	32.1776000000238
"409"	"49546"	"Uninterrupted"	"f"	"iron"	1	41.3322999999523
"410"	"49546"	"Uninterrupted"	"f"	"iron"	1	51.7651000000238
"411"	"49546"	"Uninterrupted"	"f"	"iron"	1	72.0065
"412"	"49546"	"Uninterrupted"	"f"	"iron"	1	92.8598999999762
"413"	"49546"	"Uninterrupted"	"f"	"iron"	1	101.194200000048
"414"	"49546"	"Uninterrupted"	"f"	"iron"	1	109.339100000024
"415"	"49546"	"Uninterrupted"	"f"	"iron"	1	120.267700000048
"416"	"49546"	"Uninterrupted"	"f"	"iron"	1	133.379899999976
"417"	"49546"	"Uninterrupted"	"f"	"iron"	1	142.269399999976
"418"	"49546"	"Uninterrupted"	"f"	"iron"	1	153.288600000024
"419"	"49546"	"Uninterrupted"	"f"	"iron"	1	183.836899999976
"420"	"49546"	"Uninterrupted"	"f"	"iron"	1	211.606
"421"	"49546"	"Uninterrupted"	"f"	"iron"	1	214.998799999952
"422"	"49546"	"Uninterrupted"	"f"	"iron"	1	220.092700000048
"423"	"49546"	"Uninterrupted"	"f"	"iron"	1	242.214700000048
"424"	"49546"	"Uninterrupted"	"f"	"iron"	1	252.503200000048
"425"	"49546"	"Uninterrupted"	"f"	"iron"	1	271.1505
"426"	"49546"	"Uninterrupted"	"f"	"iron"	1	284.679200000048
"427"	"49546"	"Uninterrupted"	"f"	"iron"	1	294.723700000048
"428"	"49546"	"Uninterrupted"	"f"	"iron"	1	302.791700000048
"429"	"49546"	"Uninterrupted"	"f"	"iron"	1	310.097700000048
"430"	"51184"	"Uninterrupted"	"f"	"prac"	1	3.71990000009537
"431"	"51184"	"Uninterrupted"	"f"	"prac"	1	6.43690000009537
"432"	"51184"	"Uninterrupted"	"f"	"prac"	1	13.2336000000238
"433"	"51184"	"Uninterrupted"	"f"	"prac"	1	17.5947000000477
"434"	"51184"	"Uninterrupted"	"f"	"prac"	1	19.1689000000954
"435"	"51184"	"Uninterrupted"	"f"	"prac"	1	22.4037000000477
"436"	"51184"	"Uninterrupted"	"f"	"prac"	1	24.1201000000238
"437"	"51184"	"Uninterrupted"	"f"	"prac"	1	26.4464000000954
"438"	"51184"	"Uninterrupted"	"f"	"prac"	1	32.4302000000477
"439"	"51184"	"Uninterrupted"	"f"	"prac"	1	34.0857000000477
"440"	"51184"	"Uninterrupted"	"f"	"prac"	1	36.3165
"441"	"51184"	"Uninterrupted"	"f"	"prac"	1	48.4272000000477
"442"	"51184"	"Uninterrupted"	"f"	"prac"	1	65.8303000000715
"443"	"51184"	"Uninterrupted"	"f"	"prac"	1	71.8924000000954
"444"	"51184"	"Uninterrupted"	"f"	"prac"	1	89.056
"445"	"51184"	"Uninterrupted"	"f"	"corn"	1	5.28630000007153
"446"	"51184"	"Uninterrupted"	"f"	"corn"	1	13.8629000000954
"447"	"51184"	"Uninterrupted"	"f"	"corn"	1	14.5169000000954
"448"	"51184"	"Uninterrupted"	"f"	"corn"	1	24.5378000000715
"449"	"51184"	"Uninterrupted"	"f"	"corn"	1	30.6281000000238
"450"	"51184"	"Uninterrupted"	"f"	"corn"	1	33.8594000000954
"451"	"51184"	"Uninterrupted"	"f"	"corn"	1	54.0146000000238
"452"	"51184"	"Uninterrupted"	"f"	"corn"	1	54.5441000000238
"453"	"51184"	"Uninterrupted"	"f"	"corn"	1	58.1279000000954
"454"	"51184"	"Uninterrupted"	"f"	"corn"	1	62.0192000000477
"455"	"51184"	"Uninterrupted"	"f"	"corn"	1	71.2671000000238
"456"	"51184"	"Uninterrupted"	"f"	"corn"	1	73.0405
"457"	"51184"	"Uninterrupted"	"f"	"corn"	1	80.5891000000238
"458"	"51184"	"Uninterrupted"	"f"	"corn"	1	89.9961000000238
"459"	"51184"	"Uninterrupted"	"f"	"corn"	1	90.9035
"460"	"51184"	"Uninterrupted"	"f"	"corn"	1	101.323400000095
"461"	"51184"	"Uninterrupted"	"f"	"corn"	1	108.916200000048
"462"	"51184"	"Uninterrupted"	"f"	"corn"	1	113.983800000072
"463"	"51184"	"Uninterrupted"	"f"	"corn"	1	129.394600000024
"464"	"51184"	"Uninterrupted"	"f"	"corn"	1	132.575300000072
"465"	"51184"	"Uninterrupted"	"f"	"corn"	1	144.667800000072
"466"	"51184"	"Uninterrupted"	"f"	"corn"	1	151.186300000072
"467"	"51184"	"Uninterrupted"	"f"	"corn"	1	158.882100000024
"468"	"51184"	"Uninterrupted"	"f"	"corn"	1	161.797600000024
"469"	"51184"	"Uninterrupted"	"f"	"corn"	1	182.492300000072
"470"	"51184"	"Uninterrupted"	"f"	"corn"	1	192.975300000072
"471"	"51184"	"Uninterrupted"	"f"	"corn"	1	212.261100000024
"472"	"51184"	"Uninterrupted"	"f"	"corn"	1	225.188900000095
"473"	"51184"	"Uninterrupted"	"f"	"corn"	1	227.575800000072
"474"	"51184"	"Uninterrupted"	"f"	"corn"	1	229.231400000095
"475"	"51184"	"Uninterrupted"	"f"	"corn"	1	233.050600000024
"476"	"51184"	"Uninterrupted"	"f"	"corn"	1	237.806800000072
"477"	"51184"	"Uninterrupted"	"f"	"corn"	1	244.2425
"478"	"51184"	"Uninterrupted"	"f"	"corn"	1	256.915900000095
"479"	"51184"	"Uninterrupted"	"f"	"corn"	1	270.867800000071
"480"	"51184"	"Uninterrupted"	"f"	"corn"	1	277.246700000048
"481"	"51184"	"Uninterrupted"	"f"	"corn"	1	282.755600000024
"482"	"51184"	"Uninterrupted"	"f"	"corn"	1	288.137700000048
"483"	"51184"	"Uninterrupted"	"f"	"corn"	1	296.946100000024
"484"	"51184"	"Uninterrupted"	"f"	"corn"	1	308.769
"485"	"51184"	"Uninterrupted"	"f"	"corn"	1	316.064800000072
"486"	"51184"	"Uninterrupted"	"f"	"corn"	1	320.275800000072
"487"	"51184"	"Uninterrupted"	"f"	"corn"	1	325.138800000072
"488"	"51184"	"Uninterrupted"	"f"	"corn"	1	336.904100000024
"489"	"51184"	"Uninterrupted"	"f"	"corn"	1	347.172200000048
"490"	"51184"	"Uninterrupted"	"f"	"corn"	1	353.172700000048
"491"	"51184"	"Uninterrupted"	"f"	"corn"	1	360.970600000024
"492"	"51184"	"Uninterrupted"	"f"	"corn"	1	362.343300000072
"493"	"51184"	"Uninterrupted"	"f"	"corn"	1	372.031200000048
"494"	"51184"	"Uninterrupted"	"f"	"corn"	1	384.167200000048
"495"	"51184"	"Uninterrupted"	"f"	"corn"	1	396.715100000024
"496"	"51184"	"Uninterrupted"	"f"	"corn"	1	409.684200000048
"497"	"51184"	"Uninterrupted"	"f"	"corn"	1	411.277
"498"	"51184"	"Uninterrupted"	"f"	"corn"	1	417.733100000024
"499"	"51184"	"Uninterrupted"	"f"	"corn"	1	432.389100000024
"500"	"51184"	"Uninterrupted"	"f"	"corn"	1	434.8065
"501"	"51184"	"Uninterrupted"	"f"	"corn"	1	441.310200000048
"502"	"51184"	"Uninterrupted"	"f"	"corn"	1	448.7855
"503"	"51184"	"Uninterrupted"	"f"	"corn"	1	451.047700000048
"504"	"51184"	"Uninterrupted"	"f"	"corn"	1	470.779
"505"	"51184"	"Uninterrupted"	"f"	"corn"	1	479.336200000048
"506"	"51184"	"Uninterrupted"	"f"	"corn"	1	483.275100000024
"507"	"51184"	"Uninterrupted"	"f"	"corn"	1	483.930400000095
"508"	"51184"	"Uninterrupted"	"f"	"corn"	1	491.959100000024
"509"	"51184"	"Uninterrupted"	"f"	"corn"	1	493.7645
"510"	"51184"	"Uninterrupted"	"f"	"corn"	1	498.275600000024
"511"	"51184"	"Uninterrupted"	"f"	"corn"	1	506.169400000095
"512"	"51184"	"Uninterrupted"	"f"	"corn"	1	518.055600000024
"513"	"51184"	"Uninterrupted"	"f"	"corn"	1	524.586900000095
"514"	"51184"	"Uninterrupted"	"f"	"corn"	1	525.693400000095
"515"	"51184"	"Uninterrupted"	"f"	"corn"	1	534.028200000048
"516"	"51184"	"Uninterrupted"	"f"	"corn"	1	542.391800000071
"517"	"51184"	"Uninterrupted"	"f"	"corn"	1	549.126
"518"	"51184"	"Uninterrupted"	"f"	"corn"	1	561.519400000095
"519"	"51184"	"Uninterrupted"	"f"	"corn"	1	566.332400000095
"520"	"51184"	"Uninterrupted"	"f"	"iron"	1	10.5736999999285
"521"	"51184"	"Uninterrupted"	"f"	"iron"	1	12.4245
"522"	"51184"	"Uninterrupted"	"f"	"iron"	1	17.7695
"523"	"51184"	"Uninterrupted"	"f"	"iron"	1	18.9713999999762
"524"	"51184"	"Uninterrupted"	"f"	"iron"	1	30.6366000000238
"525"	"51184"	"Uninterrupted"	"f"	"iron"	1	33.8308999999762
"526"	"51184"	"Uninterrupted"	"f"	"iron"	1	41.3116000000238
"527"	"51184"	"Uninterrupted"	"f"	"iron"	1	55.9757999999523
"528"	"51184"	"Uninterrupted"	"f"	"iron"	1	65.0756000000238
"529"	"51184"	"Uninterrupted"	"f"	"iron"	1	70.395
"530"	"51184"	"Uninterrupted"	"f"	"iron"	1	77.7866999999285
"531"	"51184"	"Uninterrupted"	"f"	"iron"	1	78.3155
"532"	"51184"	"Uninterrupted"	"f"	"iron"	1	87.6036000000238
"533"	"51184"	"Uninterrupted"	"f"	"iron"	1	91.5822999999523
"534"	"51184"	"Uninterrupted"	"f"	"iron"	1	98.6076999999285
"535"	"51184"	"Uninterrupted"	"f"	"iron"	1	101.921399999976
"536"	"51184"	"Uninterrupted"	"f"	"iron"	1	107.090199999928
"537"	"51184"	"Uninterrupted"	"f"	"iron"	1	115.254899999976
"538"	"51184"	"Uninterrupted"	"f"	"iron"	1	118.421699999928
"539"	"51184"	"Uninterrupted"	"f"	"iron"	1	123.718699999928
"540"	"51184"	"Uninterrupted"	"f"	"iron"	1	132.473299999952
"541"	"51184"	"Uninterrupted"	"f"	"iron"	1	146.079199999928
"542"	"51184"	"Uninterrupted"	"f"	"iron"	1	150.232899999976
"543"	"51184"	"Uninterrupted"	"f"	"iron"	1	154.383699999928
"544"	"51184"	"Uninterrupted"	"f"	"iron"	1	158.217600000024
"545"	"51184"	"Uninterrupted"	"f"	"iron"	1	165.307100000024
"546"	"51184"	"Uninterrupted"	"f"	"iron"	1	173.643399999976
"547"	"51184"	"Uninterrupted"	"f"	"iron"	1	182.080799999952
"548"	"51184"	"Uninterrupted"	"f"	"iron"	1	187.16
"549"	"51184"	"Uninterrupted"	"f"	"iron"	1	192.880199999928
"550"	"51184"	"Uninterrupted"	"f"	"iron"	1	209.651699999928
"551"	"51184"	"Uninterrupted"	"f"	"iron"	1	213.562899999976
"552"	"51184"	"Uninterrupted"	"f"	"iron"	1	215.261600000024
"553"	"51184"	"Uninterrupted"	"f"	"iron"	1	218.255899999976
"554"	"51184"	"Uninterrupted"	"f"	"iron"	1	220.758199999928
"555"	"51184"	"Uninterrupted"	"f"	"iron"	1	231.576699999928
"556"	"51184"	"Uninterrupted"	"f"	"iron"	1	240.946699999928
"557"	"51184"	"Uninterrupted"	"f"	"iron"	1	247.138699999928
"558"	"51184"	"Uninterrupted"	"f"	"iron"	1	254.139
"559"	"51184"	"Uninterrupted"	"f"	"iron"	1	261.508799999952
"560"	"51184"	"Uninterrupted"	"f"	"iron"	1	266.131699999928
"561"	"51184"	"Uninterrupted"	"f"	"iron"	1	266.704799999952
"562"	"51184"	"Uninterrupted"	"f"	"iron"	1	268.598699999928
"563"	"51184"	"Uninterrupted"	"f"	"iron"	1	272.447600000024
"564"	"51184"	"Uninterrupted"	"f"	"iron"	1	279.571100000024
"565"	"51184"	"Uninterrupted"	"f"	"iron"	1	282.454299999952
"566"	"51184"	"Uninterrupted"	"f"	"iron"	1	288.687
"567"	"51184"	"Uninterrupted"	"f"	"iron"	1	294.969199999928
"568"	"51184"	"Uninterrupted"	"f"	"iron"	1	297.626799999952
"569"	"51184"	"Uninterrupted"	"f"	"iron"	1	299.408600000024
"570"	"51184"	"Uninterrupted"	"f"	"iron"	1	302.573699999928
"571"	"51184"	"Uninterrupted"	"f"	"iron"	1	306.400199999928
"572"	"51184"	"Uninterrupted"	"f"	"iron"	1	315.654699999928
"573"	"51184"	"Uninterrupted"	"f"	"iron"	1	320.1055
"574"	"51184"	"Uninterrupted"	"f"	"iron"	1	324.92
"575"	"51184"	"Uninterrupted"	"f"	"iron"	1	336.976600000024
"576"	"51184"	"Uninterrupted"	"f"	"iron"	1	343.945600000024
"577"	"51184"	"Uninterrupted"	"f"	"iron"	1	351.944199999928
"578"	"51184"	"Uninterrupted"	"f"	"iron"	1	353.644600000024
"579"	"51184"	"Uninterrupted"	"f"	"iron"	1	358.404100000024
"580"	"51184"	"Uninterrupted"	"f"	"iron"	1	360.525
"581"	"51184"	"Uninterrupted"	"f"	"iron"	1	369.412799999952
"582"	"51184"	"Uninterrupted"	"f"	"iron"	1	374.908600000024
"583"	"51184"	"Uninterrupted"	"f"	"iron"	1	377.242899999976
"584"	"51184"	"Uninterrupted"	"f"	"iron"	1	380.452399999976
"585"	"51184"	"Uninterrupted"	"f"	"iron"	1	382.790399999976
"586"	"51184"	"Uninterrupted"	"f"	"iron"	1	389.587399999976
"587"	"51184"	"Uninterrupted"	"f"	"iron"	1	392.552100000024
"588"	"51184"	"Uninterrupted"	"f"	"iron"	1	399.093899999976
"589"	"51184"	"Uninterrupted"	"f"	"iron"	1	405.290299999952
"590"	"51184"	"Uninterrupted"	"f"	"iron"	1	420.345699999928
"591"	"51184"	"Uninterrupted"	"f"	"iron"	1	423.807799999952
"592"	"51184"	"Uninterrupted"	"f"	"iron"	1	429.981100000024
"593"	"51184"	"Uninterrupted"	"f"	"iron"	1	438.474899999976
"594"	"51184"	"Uninterrupted"	"f"	"iron"	1	444.510199999928
"595"	"51184"	"Uninterrupted"	"f"	"iron"	1	454.946299999952
"596"	"51184"	"Uninterrupted"	"f"	"iron"	1	462.843699999928
"597"	"51184"	"Uninterrupted"	"f"	"iron"	1	463.82
"598"	"51184"	"Uninterrupted"	"f"	"iron"	1	468.262699999928
"599"	"51184"	"Uninterrupted"	"f"	"iron"	1	469.745299999952
"600"	"51184"	"Uninterrupted"	"f"	"iron"	1	474.2145
"601"	"51184"	"Uninterrupted"	"f"	"iron"	1	476.757299999952
"602"	"51184"	"Uninterrupted"	"f"	"iron"	1	487.928299999952
"603"	"51184"	"Uninterrupted"	"f"	"iron"	1	493.8285
"604"	"51184"	"Uninterrupted"	"f"	"iron"	1	498.071699999928
"605"	"51184"	"Uninterrupted"	"f"	"iron"	1	504.772100000024
"606"	"51184"	"Uninterrupted"	"f"	"iron"	1	517.669
"607"	"51184"	"Uninterrupted"	"f"	"iron"	1	520.712100000024
"608"	"51184"	"Uninterrupted"	"f"	"iron"	1	525.670100000024
"609"	"51184"	"Uninterrupted"	"f"	"iron"	1	531.673299999952
"610"	"51184"	"Uninterrupted"	"f"	"iron"	1	536.155799999952
"611"	"51184"	"Uninterrupted"	"f"	"iron"	1	543.341199999928
"612"	"51184"	"Uninterrupted"	"f"	"iron"	1	548.474
"613"	"51184"	"Uninterrupted"	"f"	"iron"	1	558.724399999976
"614"	"51184"	"Uninterrupted"	"f"	"iron"	1	564.582199999928
"615"	"51184"	"Uninterrupted"	"f"	"iron"	1	570.748600000024
"616"	"51184"	"Uninterrupted"	"f"	"iron"	1	575.301699999928
"617"	"51184"	"Uninterrupted"	"f"	"iron"	1	580.104
"618"	"51184"	"Uninterrupted"	"f"	"iron"	1	584.182899999976
"619"	"51184"	"Uninterrupted"	"f"	"iron"	1	589.034899999976
"620"	"51727"	"Uninterrupted"	"f"	"prac"	1	5.9085
"621"	"51727"	"Uninterrupted"	"f"	"prac"	1	8.92059999996424
"622"	"51727"	"Uninterrupted"	"f"	"prac"	1	12.9200999999642
"623"	"51727"	"Uninterrupted"	"f"	"prac"	1	15.5656999999881
"624"	"51727"	"Uninterrupted"	"f"	"prac"	1	17.5277999999523
"625"	"51727"	"Uninterrupted"	"f"	"prac"	1	19.1541999999881
"626"	"51727"	"Uninterrupted"	"f"	"prac"	1	21.1475
"627"	"51727"	"Uninterrupted"	"f"	"prac"	1	24.0910999999642
"628"	"51727"	"Uninterrupted"	"f"	"prac"	1	26.1597999999523
"629"	"51727"	"Uninterrupted"	"f"	"prac"	1	31.5682999999523
"630"	"51727"	"Uninterrupted"	"f"	"prac"	1	33.6706999999881
"631"	"51727"	"Uninterrupted"	"f"	"prac"	1	46.6555999999642
"632"	"51727"	"Uninterrupted"	"f"	"prac"	1	55.9203999999762
"633"	"51727"	"Uninterrupted"	"f"	"prac"	1	65.8145999999642
"634"	"51727"	"Uninterrupted"	"f"	"prac"	1	77.8080999999642
"635"	"51727"	"Uninterrupted"	"f"	"prac"	1	83.9322999999523
"636"	"51727"	"Uninterrupted"	"f"	"iron"	1	1.79790000003576
"637"	"51727"	"Uninterrupted"	"f"	"iron"	1	6.38069999998808
"638"	"51727"	"Uninterrupted"	"f"	"iron"	1	7.62230000001192
"639"	"51727"	"Uninterrupted"	"f"	"iron"	1	11.6856000000238
"640"	"51727"	"Uninterrupted"	"f"	"iron"	1	18.367
"641"	"51727"	"Uninterrupted"	"f"	"iron"	1	21.2291999999881
"642"	"51727"	"Uninterrupted"	"f"	"iron"	1	26.1631999999881
"643"	"51727"	"Uninterrupted"	"f"	"iron"	1	27.8063000000119
"644"	"51727"	"Uninterrupted"	"f"	"iron"	1	29.6153000000119
"645"	"51727"	"Uninterrupted"	"f"	"iron"	1	33.9251000000238
"646"	"51727"	"Uninterrupted"	"f"	"iron"	1	39.1826999999881
"647"	"51727"	"Uninterrupted"	"f"	"iron"	1	45.3848000000119
"648"	"51727"	"Uninterrupted"	"f"	"iron"	1	50.2868000000119
"649"	"51727"	"Uninterrupted"	"f"	"iron"	1	51.7445
"650"	"51727"	"Uninterrupted"	"f"	"iron"	1	64.2356000000238
"651"	"51727"	"Uninterrupted"	"f"	"iron"	1	69.7616000000238
"652"	"51727"	"Uninterrupted"	"f"	"iron"	1	73.6441000000238
"653"	"51727"	"Uninterrupted"	"f"	"iron"	1	79.5095
"654"	"51727"	"Uninterrupted"	"f"	"iron"	1	82.8483000000119
"655"	"51727"	"Uninterrupted"	"f"	"iron"	1	84.4169000000358
"656"	"51727"	"Uninterrupted"	"f"	"iron"	1	88.1239000000358
"657"	"51727"	"Uninterrupted"	"f"	"iron"	1	90.3076000000238
"658"	"51727"	"Uninterrupted"	"f"	"iron"	1	91.1763000000119
"659"	"51727"	"Uninterrupted"	"f"	"iron"	1	95.3869000000358
"660"	"51727"	"Uninterrupted"	"f"	"iron"	1	102.008100000024
"661"	"51727"	"Uninterrupted"	"f"	"iron"	1	106.7005
"662"	"51727"	"Uninterrupted"	"f"	"iron"	1	109.830800000012
"663"	"51727"	"Uninterrupted"	"f"	"iron"	1	117.525
"664"	"51727"	"Uninterrupted"	"f"	"iron"	1	123.762300000012
"665"	"51727"	"Uninterrupted"	"f"	"iron"	1	129.195400000036
"666"	"51727"	"Uninterrupted"	"f"	"iron"	1	132.276900000036
"667"	"51727"	"Uninterrupted"	"f"	"iron"	1	138.672300000012
"668"	"51727"	"Uninterrupted"	"f"	"iron"	1	143.531199999988
"669"	"51727"	"Uninterrupted"	"f"	"iron"	1	146.965900000036
"670"	"51727"	"Uninterrupted"	"f"	"iron"	1	153.3805
"671"	"51727"	"Uninterrupted"	"f"	"iron"	1	167.098800000012
"672"	"51727"	"Uninterrupted"	"f"	"iron"	1	170.602600000024
"673"	"51727"	"Uninterrupted"	"f"	"iron"	1	176.049199999988
"674"	"51727"	"Uninterrupted"	"f"	"iron"	1	182.058400000036
"675"	"51727"	"Uninterrupted"	"f"	"iron"	1	186.801400000036
"676"	"51727"	"Uninterrupted"	"f"	"iron"	1	189.7785
"677"	"51727"	"Uninterrupted"	"f"	"iron"	1	193.661400000036
"678"	"51727"	"Uninterrupted"	"f"	"iron"	1	200.682699999988
"679"	"51727"	"Uninterrupted"	"f"	"iron"	1	211.628400000036
"680"	"51727"	"Uninterrupted"	"f"	"iron"	1	215.612800000012
"681"	"51727"	"Uninterrupted"	"f"	"iron"	1	218.734300000012
"682"	"51727"	"Uninterrupted"	"f"	"iron"	1	223.894400000036
"683"	"51727"	"Uninterrupted"	"f"	"iron"	1	229.755199999988
"684"	"51727"	"Uninterrupted"	"f"	"iron"	1	241.521300000012
"685"	"51727"	"Uninterrupted"	"f"	"iron"	1	246.5855
"686"	"51727"	"Uninterrupted"	"f"	"iron"	1	257.184100000024
"687"	"51727"	"Uninterrupted"	"f"	"iron"	1	261.734699999988
"688"	"51727"	"Uninterrupted"	"f"	"iron"	1	270.298800000012
"689"	"51727"	"Uninterrupted"	"f"	"iron"	1	279.3575
"690"	"51727"	"Uninterrupted"	"f"	"iron"	1	280.6615
"691"	"51727"	"Uninterrupted"	"f"	"iron"	1	299.108100000024
"692"	"51727"	"Uninterrupted"	"f"	"iron"	1	303.137300000012
"693"	"51727"	"Uninterrupted"	"f"	"iron"	1	312.258900000036
"694"	"51727"	"Uninterrupted"	"f"	"iron"	1	337.320900000036
"695"	"51727"	"Uninterrupted"	"f"	"iron"	1	344.907
"696"	"51727"	"Uninterrupted"	"f"	"iron"	1	352.516800000012
"697"	"51727"	"Uninterrupted"	"f"	"iron"	1	359.759600000024
"698"	"51727"	"Uninterrupted"	"f"	"iron"	1	369.843400000036
"699"	"51727"	"Uninterrupted"	"f"	"iron"	1	374.895300000012
"700"	"51727"	"Uninterrupted"	"f"	"iron"	1	376.690600000024
"701"	"51727"	"Uninterrupted"	"f"	"iron"	1	380.053699999988
"702"	"51727"	"Uninterrupted"	"f"	"iron"	1	389.885
"703"	"51727"	"Uninterrupted"	"f"	"iron"	1	392.891199999988
"704"	"51727"	"Uninterrupted"	"f"	"iron"	1	398.186300000012
"705"	"51727"	"Uninterrupted"	"f"	"iron"	1	399.837300000012
"706"	"51727"	"Uninterrupted"	"f"	"iron"	1	406.600100000024
"707"	"51727"	"Uninterrupted"	"f"	"iron"	1	415.936800000012
"708"	"51727"	"Uninterrupted"	"f"	"iron"	1	422.267400000036
"709"	"51727"	"Uninterrupted"	"f"	"iron"	1	445.0565
"710"	"51727"	"Uninterrupted"	"f"	"iron"	1	449.682400000036
"711"	"51727"	"Uninterrupted"	"f"	"iron"	1	462.294800000012
"712"	"51727"	"Uninterrupted"	"f"	"iron"	1	471.808300000012
"713"	"51727"	"Uninterrupted"	"f"	"iron"	1	476.504100000024
"714"	"51727"	"Uninterrupted"	"f"	"iron"	1	482.444600000024
"715"	"51727"	"Uninterrupted"	"f"	"iron"	1	488.818400000036
"716"	"51727"	"Uninterrupted"	"f"	"iron"	1	492.723100000024
"717"	"51727"	"Uninterrupted"	"f"	"iron"	1	504.756699999988
"718"	"51727"	"Uninterrupted"	"f"	"iron"	1	514.255
"719"	"51727"	"Uninterrupted"	"f"	"iron"	1	528.904900000036
"720"	"51727"	"Uninterrupted"	"f"	"iron"	1	536.058
"721"	"51727"	"Uninterrupted"	"f"	"iron"	1	541.821800000012
"722"	"51727"	"Uninterrupted"	"f"	"iron"	1	546.497900000036
"723"	"51727"	"Uninterrupted"	"f"	"iron"	1	555.123400000036
"724"	"51727"	"Uninterrupted"	"f"	"iron"	1	558.837699999988
"725"	"51727"	"Uninterrupted"	"f"	"iron"	1	564.706600000024
"726"	"51727"	"Uninterrupted"	"f"	"iron"	1	573.565800000012
"727"	"51727"	"Uninterrupted"	"f"	"iron"	1	576.212900000036
"728"	"51727"	"Uninterrupted"	"f"	"iron"	1	579.953900000036
"729"	"51727"	"Uninterrupted"	"f"	"iron"	1	581.671600000024
"730"	"51727"	"Uninterrupted"	"f"	"iron"	1	585.218699999988
"731"	"51727"	"Uninterrupted"	"f"	"iron"	1	587.774600000024
"732"	"51727"	"Uninterrupted"	"f"	"corn"	1	1.05839999997616
"733"	"51727"	"Uninterrupted"	"f"	"corn"	1	7.12419999998808
"734"	"51727"	"Uninterrupted"	"f"	"corn"	1	13.5796999999881
"735"	"51727"	"Uninterrupted"	"f"	"corn"	1	23.6473999999762
"736"	"51727"	"Uninterrupted"	"f"	"corn"	1	32.9200999999642
"737"	"51727"	"Uninterrupted"	"f"	"corn"	1	53.8707999999523
"738"	"51727"	"Uninterrupted"	"f"	"corn"	1	61.7847999999523
"739"	"51727"	"Uninterrupted"	"f"	"corn"	1	72.506
"740"	"51727"	"Uninterrupted"	"f"	"corn"	1	77.28
"741"	"51727"	"Uninterrupted"	"f"	"corn"	1	79.0572999999523
"742"	"51727"	"Uninterrupted"	"f"	"corn"	1	86.0047999999523
"743"	"51727"	"Uninterrupted"	"f"	"corn"	1	89.503
"744"	"51727"	"Uninterrupted"	"f"	"corn"	1	92.3203999999762
"745"	"51727"	"Uninterrupted"	"f"	"corn"	1	97.3828999999762
"746"	"51727"	"Uninterrupted"	"f"	"corn"	1	98.2603999999762
"747"	"51727"	"Uninterrupted"	"f"	"corn"	1	102.588199999988
"748"	"51727"	"Uninterrupted"	"f"	"corn"	1	104.804899999976
"749"	"51727"	"Uninterrupted"	"f"	"corn"	1	108.555199999988
"750"	"51727"	"Uninterrupted"	"f"	"corn"	1	113.740399999976
"751"	"51727"	"Uninterrupted"	"f"	"corn"	1	118.694399999976
"752"	"51727"	"Uninterrupted"	"f"	"corn"	1	128.777
"753"	"51727"	"Uninterrupted"	"f"	"corn"	1	135.979299999952
"754"	"51727"	"Uninterrupted"	"f"	"corn"	1	145.357399999976
"755"	"51727"	"Uninterrupted"	"f"	"corn"	1	149.412099999964
"756"	"51727"	"Uninterrupted"	"f"	"corn"	1	165.107599999964
"757"	"51727"	"Uninterrupted"	"f"	"corn"	1	176.941299999952
"758"	"51727"	"Uninterrupted"	"f"	"corn"	1	180.29
"759"	"51727"	"Uninterrupted"	"f"	"corn"	1	193.959599999964
"760"	"51727"	"Uninterrupted"	"f"	"corn"	1	200.862899999976
"761"	"51727"	"Uninterrupted"	"f"	"corn"	1	207.712199999988
"762"	"51727"	"Uninterrupted"	"f"	"corn"	1	213.195299999952
"763"	"51727"	"Uninterrupted"	"f"	"corn"	1	219.835899999976
"764"	"51727"	"Uninterrupted"	"f"	"corn"	1	224.111
"765"	"51727"	"Uninterrupted"	"f"	"corn"	1	230.717599999964
"766"	"51727"	"Uninterrupted"	"f"	"corn"	1	232.240699999988
"767"	"51727"	"Uninterrupted"	"f"	"corn"	1	237.795
