pseudo_subid,exp_cond,exp_subid,movName,lag,conditional_probability,event_condition,condition
18,Jumbled,26,3Iron,-5,0,intact,Jumbled
18,Jumbled,26,3Iron,-4,0,intact,Jumbled
18,Jumbled,26,3Iron,-3,0,intact,Jumbled
18,Jumbled,26,3Iron,-2,0,intact,Jumbled
18,Jumbled,26,3Iron,-1,0,intact,Jumbled
18,Jumbled,26,3Iron,1,0,intact,Jumbled
18,Jumbled,26,3Iron,2,0,intact,Jumbled
18,Jumbled,26,3Iron,3,0,intact,Jumbled
18,Jumbled,26,3Iron,4,0,intact,Jumbled
18,Jumbled,26,3Iron,5,0,intact,Jumbled
18,Jumbled,26,3Iron,-5,0,separated,Jumbled
18,Jumbled,26,3Iron,-4,0,separated,Jumbled
18,Jumbled,26,3Iron,-3,0,separated,Jumbled
18,Jumbled,26,3Iron,-2,0,separated,Jumbled
18,Jumbled,26,3Iron,-1,0,separated,Jumbled
18,Jumbled,26,3Iron,1,0,separated,Jumbled
18,Jumbled,26,3Iron,2,0,separated,Jumbled
18,Jumbled,26,3Iron,3,0,separated,Jumbled
18,Jumbled,26,3Iron,4,0,separated,Jumbled
18,Jumbled,26,3Iron,5,0,separated,Jumbled
68,Full,35,3Iron,-5,0,intact,Uninterrupted
68,Full,35,3Iron,-4,0.052631579,intact,Uninterrupted
68,Full,35,3Iron,-3,0,intact,Uninterrupted
68,Full,35,3Iron,-2,0.071428571,intact,Uninterrupted
68,Full,35,3Iron,-1,0.0625,intact,Uninterrupted
68,Full,35,3Iron,1,0.523809524,intact,Uninterrupted
68,Full,35,3Iron,2,0.153846154,intact,Uninterrupted
68,Full,35,3Iron,3,0.05,intact,Uninterrupted
68,Full,35,3Iron,4,0,intact,Uninterrupted
68,Full,35,3Iron,5,0.055555556,intact,Uninterrupted
68,Full,35,3Iron,-5,0,separated,Uninterrupted
68,Full,35,3Iron,-4,0,separated,Uninterrupted
68,Full,35,3Iron,-3,0,separated,Uninterrupted
68,Full,35,3Iron,-2,0,separated,Uninterrupted
68,Full,35,3Iron,-1,0,separated,Uninterrupted
68,Full,35,3Iron,1,0.857142857,separated,Uninterrupted
68,Full,35,3Iron,2,0,separated,Uninterrupted
68,Full,35,3Iron,3,0,separated,Uninterrupted
68,Full,35,3Iron,4,0,separated,Uninterrupted
68,Full,35,3Iron,5,0,separated,Uninterrupted
95,Jumbled,12,3Iron,-5,0,intact,Jumbled
95,Jumbled,12,3Iron,-4,0,intact,Jumbled
95,Jumbled,12,3Iron,-3,0,intact,Jumbled
95,Jumbled,12,3Iron,-2,0.25,intact,Jumbled
95,Jumbled,12,3Iron,-1,0.25,intact,Jumbled
95,Jumbled,12,3Iron,1,0,intact,Jumbled
95,Jumbled,12,3Iron,2,0,intact,Jumbled
95,Jumbled,12,3Iron,3,0.333333333,intact,Jumbled
95,Jumbled,12,3Iron,4,0,intact,Jumbled
95,Jumbled,12,3Iron,5,0,intact,Jumbled
95,Jumbled,12,3Iron,-5,0,separated,Jumbled
95,Jumbled,12,3Iron,-4,0,separated,Jumbled
95,Jumbled,12,3Iron,-3,0,separated,Jumbled
95,Jumbled,12,3Iron,-2,0,separated,Jumbled
95,Jumbled,12,3Iron,-1,0,separated,Jumbled
95,Jumbled,12,3Iron,1,0,separated,Jumbled
95,Jumbled,12,3Iron,2,0,separated,Jumbled
95,Jumbled,12,3Iron,3,0,separated,Jumbled
95,Jumbled,12,3Iron,4,0,separated,Jumbled
95,Jumbled,12,3Iron,5,0,separated,Jumbled
36,Ordered,10,3Iron,-5,0.090909091,intact,Interrupted
36,Ordered,10,3Iron,-4,0,intact,Interrupted
36,Ordered,10,3Iron,-3,0,intact,Interrupted
36,Ordered,10,3Iron,-2,0,intact,Interrupted
36,Ordered,10,3Iron,-1,0.083333333,intact,Interrupted
36,Ordered,10,3Iron,1,0.214285714,intact,Interrupted
36,Ordered,10,3Iron,2,0.066666667,intact,Interrupted
36,Ordered,10,3Iron,3,0.133333333,intact,Interrupted
36,Ordered,10,3Iron,4,0.076923077,intact,Interrupted
36,Ordered,10,3Iron,5,0.076923077,intact,Interrupted
36,Ordered,10,3Iron,-5,0,separated,Interrupted
36,Ordered,10,3Iron,-4,0,separated,Interrupted
36,Ordered,10,3Iron,-3,0,separated,Interrupted
36,Ordered,10,3Iron,-2,0,separated,Interrupted
36,Ordered,10,3Iron,-1,0.25,separated,Interrupted
36,Ordered,10,3Iron,1,0,separated,Interrupted
36,Ordered,10,3Iron,2,0,separated,Interrupted
36,Ordered,10,3Iron,3,0.166666667,separated,Interrupted
36,Ordered,10,3Iron,4,0,separated,Interrupted
36,Ordered,10,3Iron,5,0,separated,Interrupted
46,Full,12,3Iron,-5,0,intact,Uninterrupted
46,Full,12,3Iron,-4,0,intact,Uninterrupted
46,Full,12,3Iron,-3,0,intact,Uninterrupted
46,Full,12,3Iron,-2,0,intact,Uninterrupted
46,Full,12,3Iron,-1,0.071428571,intact,Uninterrupted
46,Full,12,3Iron,1,0.675675676,intact,Uninterrupted
46,Full,12,3Iron,2,0.216216216,intact,Uninterrupted
46,Full,12,3Iron,3,0.027777778,intact,Uninterrupted
46,Full,12,3Iron,4,0,intact,Uninterrupted
46,Full,12,3Iron,5,0.058823529,intact,Uninterrupted
46,Full,12,3Iron,-5,0,separated,Uninterrupted
46,Full,12,3Iron,-4,0,separated,Uninterrupted
46,Full,12,3Iron,-3,0,separated,Uninterrupted
46,Full,12,3Iron,-2,0,separated,Uninterrupted
46,Full,12,3Iron,-1,0,separated,Uninterrupted
46,Full,12,3Iron,1,0.571428571,separated,Uninterrupted
46,Full,12,3Iron,2,0.285714286,separated,Uninterrupted
46,Full,12,3Iron,3,0,separated,Uninterrupted
46,Full,12,3Iron,4,0,separated,Uninterrupted
46,Full,12,3Iron,5,0,separated,Uninterrupted
89,Full,8,3Iron,-5,0,intact,Uninterrupted
89,Full,8,3Iron,-4,0,intact,Uninterrupted
89,Full,8,3Iron,-3,0.25,intact,Uninterrupted
89,Full,8,3Iron,-2,0,intact,Uninterrupted
89,Full,8,3Iron,-1,0,intact,Uninterrupted
89,Full,8,3Iron,1,0,intact,Uninterrupted
89,Full,8,3Iron,2,0,intact,Uninterrupted
89,Full,8,3Iron,3,0.333333333,intact,Uninterrupted
89,Full,8,3Iron,4,0,intact,Uninterrupted
89,Full,8,3Iron,5,0,intact,Uninterrupted
89,Full,8,3Iron,-5,0,separated,Uninterrupted
89,Full,8,3Iron,-4,0,separated,Uninterrupted
89,Full,8,3Iron,-3,0,separated,Uninterrupted
89,Full,8,3Iron,-2,0,separated,Uninterrupted
89,Full,8,3Iron,-1,0,separated,Uninterrupted
89,Full,8,3Iron,1,0,separated,Uninterrupted
89,Full,8,3Iron,2,0,separated,Uninterrupted
89,Full,8,3Iron,3,0,separated,Uninterrupted
89,Full,8,3Iron,4,0,separated,Uninterrupted
89,Full,8,3Iron,5,0,separated,Uninterrupted
74,Full,33,3Iron,-5,0,intact,Uninterrupted
74,Full,33,3Iron,-4,0,intact,Uninterrupted
74,Full,33,3Iron,-3,0.090909091,intact,Uninterrupted
74,Full,33,3Iron,-2,0,intact,Uninterrupted
74,Full,33,3Iron,-1,0.058823529,intact,Uninterrupted
74,Full,33,3Iron,1,0.37037037,intact,Uninterrupted
74,Full,33,3Iron,2,0.222222222,intact,Uninterrupted
74,Full,33,3Iron,3,0.296296296,intact,Uninterrupted
74,Full,33,3Iron,4,0,intact,Uninterrupted
74,Full,33,3Iron,5,0,intact,Uninterrupted
74,Full,33,3Iron,-5,0,separated,Uninterrupted
74,Full,33,3Iron,-4,0,separated,Uninterrupted
74,Full,33,3Iron,-3,0,separated,Uninterrupted
74,Full,33,3Iron,-2,0,separated,Uninterrupted
74,Full,33,3Iron,-1,0,separated,Uninterrupted
74,Full,33,3Iron,1,0.333333333,separated,Uninterrupted
74,Full,33,3Iron,2,0.142857143,separated,Uninterrupted
74,Full,33,3Iron,3,0.5,separated,Uninterrupted
74,Full,33,3Iron,4,0.142857143,separated,Uninterrupted
74,Full,33,3Iron,5,0,separated,Uninterrupted
61,Full,10,3Iron,-5,0,intact,Uninterrupted
61,Full,10,3Iron,-4,0,intact,Uninterrupted
61,Full,10,3Iron,-3,0.058823529,intact,Uninterrupted
61,Full,10,3Iron,-2,0,intact,Uninterrupted
61,Full,10,3Iron,-1,0,intact,Uninterrupted
61,Full,10,3Iron,1,0.4,intact,Uninterrupted
61,Full,10,3Iron,2,0.166666667,intact,Uninterrupted
61,Full,10,3Iron,3,0.125,intact,Uninterrupted
61,Full,10,3Iron,4,0,intact,Uninterrupted
61,Full,10,3Iron,5,0.115384615,intact,Uninterrupted
61,Full,10,3Iron,-5,0,separated,Uninterrupted
61,Full,10,3Iron,-4,0,separated,Uninterrupted
61,Full,10,3Iron,-3,0.25,separated,Uninterrupted
61,Full,10,3Iron,-2,0,separated,Uninterrupted
61,Full,10,3Iron,-1,0,separated,Uninterrupted
61,Full,10,3Iron,1,0.4,separated,Uninterrupted
61,Full,10,3Iron,2,0,separated,Uninterrupted
61,Full,10,3Iron,3,0,separated,Uninterrupted
61,Full,10,3Iron,4,0.166666667,separated,Uninterrupted
61,Full,10,3Iron,5,0,separated,Uninterrupted
11,Jumbled,8,3Iron,-5,0,intact,Jumbled
11,Jumbled,8,3Iron,-4,0,intact,Jumbled
11,Jumbled,8,3Iron,-3,0,intact,Jumbled
11,Jumbled,8,3Iron,-2,0.153846154,intact,Jumbled
11,Jumbled,8,3Iron,-1,0.058823529,intact,Jumbled
11,Jumbled,8,3Iron,1,0.105263158,intact,Jumbled
11,Jumbled,8,3Iron,2,0.222222222,intact,Jumbled
11,Jumbled,8,3Iron,3,0.105263158,intact,Jumbled
11,Jumbled,8,3Iron,4,0.105263158,intact,Jumbled
11,Jumbled,8,3Iron,5,0.05,intact,Jumbled
11,Jumbled,8,3Iron,-5,0,separated,Jumbled
11,Jumbled,8,3Iron,-4,0,separated,Jumbled
11,Jumbled,8,3Iron,-3,0,separated,Jumbled
11,Jumbled,8,3Iron,-2,0,separated,Jumbled
11,Jumbled,8,3Iron,-1,0,separated,Jumbled
11,Jumbled,8,3Iron,1,0,separated,Jumbled
11,Jumbled,8,3Iron,2,0,separated,Jumbled
11,Jumbled,8,3Iron,3,0,separated,Jumbled
11,Jumbled,8,3Iron,4,0.333333333,separated,Jumbled
11,Jumbled,8,3Iron,5,0.5,separated,Jumbled
23,Jumbled,7,3Iron,-5,0,intact,Jumbled
23,Jumbled,7,3Iron,-4,0,intact,Jumbled
23,Jumbled,7,3Iron,-3,0,intact,Jumbled
23,Jumbled,7,3Iron,-2,0,intact,Jumbled
23,Jumbled,7,3Iron,-1,0,intact,Jumbled
23,Jumbled,7,3Iron,1,0,intact,Jumbled
23,Jumbled,7,3Iron,2,0,intact,Jumbled
23,Jumbled,7,3Iron,3,0,intact,Jumbled
23,Jumbled,7,3Iron,4,0,intact,Jumbled
23,Jumbled,7,3Iron,5,0,intact,Jumbled
23,Jumbled,7,3Iron,-5,0,separated,Jumbled
23,Jumbled,7,3Iron,-4,0,separated,Jumbled
23,Jumbled,7,3Iron,-3,0,separated,Jumbled
23,Jumbled,7,3Iron,-2,0,separated,Jumbled
23,Jumbled,7,3Iron,-1,0,separated,Jumbled
23,Jumbled,7,3Iron,1,0,separated,Jumbled
23,Jumbled,7,3Iron,2,0,separated,Jumbled
23,Jumbled,7,3Iron,3,0,separated,Jumbled
23,Jumbled,7,3Iron,4,0,separated,Jumbled
23,Jumbled,7,3Iron,5,0,separated,Jumbled
7,Ordered,11,3Iron,-5,0,intact,Interrupted
7,Ordered,11,3Iron,-4,0.066666667,intact,Interrupted
7,Ordered,11,3Iron,-3,0,intact,Interrupted
7,Ordered,11,3Iron,-2,0,intact,Interrupted
7,Ordered,11,3Iron,-1,0,intact,Interrupted
7,Ordered,11,3Iron,1,0.428571429,intact,Interrupted
7,Ordered,11,3Iron,2,0.259259259,intact,Interrupted
7,Ordered,11,3Iron,3,0.107142857,intact,Interrupted
7,Ordered,11,3Iron,4,0.148148148,intact,Interrupted
7,Ordered,11,3Iron,5,0.037037037,intact,Interrupted
7,Ordered,11,3Iron,-5,0,separated,Interrupted
7,Ordered,11,3Iron,-4,0,separated,Interrupted
7,Ordered,11,3Iron,-3,0,separated,Interrupted
7,Ordered,11,3Iron,-2,0,separated,Interrupted
7,Ordered,11,3Iron,-1,0,separated,Interrupted
7,Ordered,11,3Iron,1,0.428571429,separated,Interrupted
7,Ordered,11,3Iron,2,0.125,separated,Interrupted
7,Ordered,11,3Iron,3,0.25,separated,Interrupted
7,Ordered,11,3Iron,4,0,separated,Interrupted
7,Ordered,11,3Iron,5,0.25,separated,Interrupted
53,Ordered,36,3Iron,-5,0,intact,Interrupted
53,Ordered,36,3Iron,-4,0,intact,Interrupted
53,Ordered,36,3Iron,-3,0,intact,Interrupted
53,Ordered,36,3Iron,-2,0.0625,intact,Interrupted
53,Ordered,36,3Iron,-1,0.071428571,intact,Interrupted
53,Ordered,36,3Iron,1,0.4,intact,Interrupted
53,Ordered,36,3Iron,2,0.08,intact,Interrupted
53,Ordered,36,3Iron,3,0.269230769,intact,Interrupted
53,Ordered,36,3Iron,4,0.038461538,intact,Interrupted
53,Ordered,36,3Iron,5,0.076923077,intact,Interrupted
53,Ordered,36,3Iron,-5,0,separated,Interrupted
53,Ordered,36,3Iron,-4,0,separated,Interrupted
53,Ordered,36,3Iron,-3,0,separated,Interrupted
53,Ordered,36,3Iron,-2,0,separated,Interrupted
53,Ordered,36,3Iron,-1,0,separated,Interrupted
53,Ordered,36,3Iron,1,0.2,separated,Interrupted
53,Ordered,36,3Iron,2,0.2,separated,Interrupted
53,Ordered,36,3Iron,3,0.4,separated,Interrupted
53,Ordered,36,3Iron,4,0.2,separated,Interrupted
53,Ordered,36,3Iron,5,0,separated,Interrupted
80,Jumbled,28,3Iron,-5,0,intact,Jumbled
80,Jumbled,28,3Iron,-4,0,intact,Jumbled
80,Jumbled,28,3Iron,-3,0,intact,Jumbled
80,Jumbled,28,3Iron,-2,0,intact,Jumbled
80,Jumbled,28,3Iron,-1,0.090909091,intact,Jumbled
80,Jumbled,28,3Iron,1,0.315789474,intact,Jumbled
80,Jumbled,28,3Iron,2,0.111111111,intact,Jumbled
80,Jumbled,28,3Iron,3,0.117647059,intact,Jumbled
80,Jumbled,28,3Iron,4,0.1875,intact,Jumbled
80,Jumbled,28,3Iron,5,0,intact,Jumbled
80,Jumbled,28,3Iron,-5,0,separated,Jumbled
80,Jumbled,28,3Iron,-4,0,separated,Jumbled
80,Jumbled,28,3Iron,-3,0.2,separated,Jumbled
80,Jumbled,28,3Iron,-2,0,separated,Jumbled
80,Jumbled,28,3Iron,-1,0,separated,Jumbled
80,Jumbled,28,3Iron,1,0,separated,Jumbled
80,Jumbled,28,3Iron,2,0,separated,Jumbled
80,Jumbled,28,3Iron,3,0.25,separated,Jumbled
80,Jumbled,28,3Iron,4,0,separated,Jumbled
80,Jumbled,28,3Iron,5,0,separated,Jumbled
14,Jumbled,23,3Iron,-5,0,intact,Jumbled
14,Jumbled,23,3Iron,-4,0,intact,Jumbled
14,Jumbled,23,3Iron,-3,0,intact,Jumbled
14,Jumbled,23,3Iron,-2,0,intact,Jumbled
14,Jumbled,23,3Iron,-1,0,intact,Jumbled
14,Jumbled,23,3Iron,1,0,intact,Jumbled
14,Jumbled,23,3Iron,2,0.125,intact,Jumbled
14,Jumbled,23,3Iron,3,0,intact,Jumbled
14,Jumbled,23,3Iron,4,0,intact,Jumbled
14,Jumbled,23,3Iron,5,0.25,intact,Jumbled
14,Jumbled,23,3Iron,-5,0,separated,Jumbled
14,Jumbled,23,3Iron,-4,0,separated,Jumbled
14,Jumbled,23,3Iron,-3,0,separated,Jumbled
14,Jumbled,23,3Iron,-2,0,separated,Jumbled
14,Jumbled,23,3Iron,-1,0,separated,Jumbled
14,Jumbled,23,3Iron,1,0,separated,Jumbled
14,Jumbled,23,3Iron,2,0,separated,Jumbled
14,Jumbled,23,3Iron,3,0,separated,Jumbled
14,Jumbled,23,3Iron,4,0,separated,Jumbled
14,Jumbled,23,3Iron,5,0,separated,Jumbled
64,Jumbled,15,3Iron,-5,0,intact,Jumbled
64,Jumbled,15,3Iron,-4,0,intact,Jumbled
64,Jumbled,15,3Iron,-3,0,intact,Jumbled
64,Jumbled,15,3Iron,-2,0,intact,Jumbled
64,Jumbled,15,3Iron,-1,0.1,intact,Jumbled
64,Jumbled,15,3Iron,1,0.523809524,intact,Jumbled
64,Jumbled,15,3Iron,2,0.136363636,intact,Jumbled
64,Jumbled,15,3Iron,3,0,intact,Jumbled
64,Jumbled,15,3Iron,4,0.047619048,intact,Jumbled
64,Jumbled,15,3Iron,5,0.047619048,intact,Jumbled
64,Jumbled,15,3Iron,-5,0,separated,Jumbled
64,Jumbled,15,3Iron,-4,0,separated,Jumbled
64,Jumbled,15,3Iron,-3,0.2,separated,Jumbled
64,Jumbled,15,3Iron,-2,0,separated,Jumbled
64,Jumbled,15,3Iron,-1,0,separated,Jumbled
64,Jumbled,15,3Iron,1,0.166666667,separated,Jumbled
64,Jumbled,15,3Iron,2,0.142857143,separated,Jumbled
64,Jumbled,15,3Iron,3,0,separated,Jumbled
64,Jumbled,15,3Iron,4,0,separated,Jumbled
64,Jumbled,15,3Iron,5,0,separated,Jumbled
85,Jumbled,18,3Iron,-5,0,intact,Jumbled
85,Jumbled,18,3Iron,-4,0,intact,Jumbled
85,Jumbled,18,3Iron,-3,0,intact,Jumbled
85,Jumbled,18,3Iron,-2,0,intact,Jumbled
85,Jumbled,18,3Iron,-1,0.363636364,intact,Jumbled
85,Jumbled,18,3Iron,1,0.375,intact,Jumbled
85,Jumbled,18,3Iron,2,0,intact,Jumbled
85,Jumbled,18,3Iron,3,0.25,intact,Jumbled
85,Jumbled,18,3Iron,4,0.133333333,intact,Jumbled
85,Jumbled,18,3Iron,5,0.066666667,intact,Jumbled
85,Jumbled,18,3Iron,-5,0,separated,Jumbled
85,Jumbled,18,3Iron,-4,0,separated,Jumbled
85,Jumbled,18,3Iron,-3,0,separated,Jumbled
85,Jumbled,18,3Iron,-2,0,separated,Jumbled
85,Jumbled,18,3Iron,-1,0,separated,Jumbled
85,Jumbled,18,3Iron,1,0,separated,Jumbled
85,Jumbled,18,3Iron,2,0,separated,Jumbled
85,Jumbled,18,3Iron,3,0.2,separated,Jumbled
85,Jumbled,18,3Iron,4,0.25,separated,Jumbled
85,Jumbled,18,3Iron,5,0,separated,Jumbled
78,Jumbled,141,3Iron,-5,0,intact,Jumbled
78,Jumbled,141,3Iron,-4,0,intact,Jumbled
78,Jumbled,141,3Iron,-3,0,intact,Jumbled
78,Jumbled,141,3Iron,-2,0,intact,Jumbled
78,Jumbled,141,3Iron,-1,0.125,intact,Jumbled
78,Jumbled,141,3Iron,1,0.125,intact,Jumbled
78,Jumbled,141,3Iron,2,0,intact,Jumbled
78,Jumbled,141,3Iron,3,0,intact,Jumbled
78,Jumbled,141,3Iron,4,0,intact,Jumbled
78,Jumbled,141,3Iron,5,0,intact,Jumbled
78,Jumbled,141,3Iron,-5,0,separated,Jumbled
78,Jumbled,141,3Iron,-4,0,separated,Jumbled
78,Jumbled,141,3Iron,-3,0,separated,Jumbled
78,Jumbled,141,3Iron,-2,0,separated,Jumbled
78,Jumbled,141,3Iron,-1,0,separated,Jumbled
78,Jumbled,141,3Iron,1,0,separated,Jumbled
78,Jumbled,141,3Iron,2,0,separated,Jumbled
78,Jumbled,141,3Iron,3,0,separated,Jumbled
78,Jumbled,141,3Iron,4,0,separated,Jumbled
78,Jumbled,141,3Iron,5,0,separated,Jumbled
56,Ordered,8,3Iron,-5,0,intact,Interrupted
56,Ordered,8,3Iron,-4,0,intact,Interrupted
56,Ordered,8,3Iron,-3,0,intact,Interrupted
56,Ordered,8,3Iron,-2,0,intact,Interrupted
56,Ordered,8,3Iron,-1,0,intact,Interrupted
56,Ordered,8,3Iron,1,0.6,intact,Interrupted
56,Ordered,8,3Iron,2,0.16,intact,Interrupted
56,Ordered,8,3Iron,3,0.08,intact,Interrupted
56,Ordered,8,3Iron,4,0.043478261,intact,Interrupted
56,Ordered,8,3Iron,5,0,intact,Interrupted
56,Ordered,8,3Iron,-5,0,separated,Interrupted
56,Ordered,8,3Iron,-4,0,separated,Interrupted
56,Ordered,8,3Iron,-3,0,separated,Interrupted
56,Ordered,8,3Iron,-2,0,separated,Interrupted
56,Ordered,8,3Iron,-1,0,separated,Interrupted
56,Ordered,8,3Iron,1,0,separated,Interrupted
56,Ordered,8,3Iron,2,0.5,separated,Interrupted
56,Ordered,8,3Iron,3,0,separated,Interrupted
56,Ordered,8,3Iron,4,1,separated,Interrupted
56,Ordered,8,3Iron,5,0,separated,Interrupted
2,Jumbled,14,3Iron,-5,0,intact,Jumbled
2,Jumbled,14,3Iron,-4,0,intact,Jumbled
2,Jumbled,14,3Iron,-3,0,intact,Jumbled
2,Jumbled,14,3Iron,-2,0,intact,Jumbled
2,Jumbled,14,3Iron,-1,0,intact,Jumbled
2,Jumbled,14,3Iron,1,0.588235294,intact,Jumbled
2,Jumbled,14,3Iron,2,0.176470588,intact,Jumbled
2,Jumbled,14,3Iron,3,0,intact,Jumbled
2,Jumbled,14,3Iron,4,0,intact,Jumbled
2,Jumbled,14,3Iron,5,0,intact,Jumbled
2,Jumbled,14,3Iron,-5,0,separated,Jumbled
2,Jumbled,14,3Iron,-4,0,separated,Jumbled
2,Jumbled,14,3Iron,-3,0,separated,Jumbled
2,Jumbled,14,3Iron,-2,0,separated,Jumbled
2,Jumbled,14,3Iron,-1,0,separated,Jumbled
2,Jumbled,14,3Iron,1,0,separated,Jumbled
2,Jumbled,14,3Iron,2,0,separated,Jumbled
2,Jumbled,14,3Iron,3,0,separated,Jumbled
2,Jumbled,14,3Iron,4,0,separated,Jumbled
2,Jumbled,14,3Iron,5,0,separated,Jumbled
26,Ordered,4,3Iron,-5,0,intact,Interrupted
26,Ordered,4,3Iron,-4,0,intact,Interrupted
26,Ordered,4,3Iron,-3,0,intact,Interrupted
26,Ordered,4,3Iron,-2,0,intact,Interrupted
26,Ordered,4,3Iron,-1,0.076923077,intact,Interrupted
26,Ordered,4,3Iron,1,0.117647059,intact,Interrupted
26,Ordered,4,3Iron,2,0.176470588,intact,Interrupted
26,Ordered,4,3Iron,3,0.125,intact,Interrupted
26,Ordered,4,3Iron,4,0.125,intact,Interrupted
26,Ordered,4,3Iron,5,0.117647059,intact,Interrupted
26,Ordered,4,3Iron,-5,0,separated,Interrupted
26,Ordered,4,3Iron,-4,0,separated,Interrupted
26,Ordered,4,3Iron,-3,0,separated,Interrupted
26,Ordered,4,3Iron,-2,0,separated,Interrupted
26,Ordered,4,3Iron,-1,0,separated,Interrupted
26,Ordered,4,3Iron,1,0.333333333,separated,Interrupted
26,Ordered,4,3Iron,2,0,separated,Interrupted
26,Ordered,4,3Iron,3,0.25,separated,Interrupted
26,Ordered,4,3Iron,4,0,separated,Interrupted
26,Ordered,4,3Iron,5,0,separated,Interrupted
43,Ordered,23,3Iron,-5,0,intact,Interrupted
43,Ordered,23,3Iron,-4,0,intact,Interrupted
43,Ordered,23,3Iron,-3,0,intact,Interrupted
43,Ordered,23,3Iron,-2,0,intact,Interrupted
43,Ordered,23,3Iron,-1,0,intact,Interrupted
43,Ordered,23,3Iron,1,0.260869565,intact,Interrupted
43,Ordered,23,3Iron,2,0.217391304,intact,Interrupted
43,Ordered,23,3Iron,3,0.043478261,intact,Interrupted
43,Ordered,23,3Iron,4,0.086956522,intact,Interrupted
43,Ordered,23,3Iron,5,0.086956522,intact,Interrupted
43,Ordered,23,3Iron,-5,0,separated,Interrupted
43,Ordered,23,3Iron,-4,0.333333333,separated,Interrupted
43,Ordered,23,3Iron,-3,0,separated,Interrupted
43,Ordered,23,3Iron,-2,0,separated,Interrupted
43,Ordered,23,3Iron,-1,0,separated,Interrupted
43,Ordered,23,3Iron,1,0.4,separated,Interrupted
43,Ordered,23,3Iron,2,0,separated,Interrupted
43,Ordered,23,3Iron,3,0,separated,Interrupted
43,Ordered,23,3Iron,4,0.4,separated,Interrupted
43,Ordered,23,3Iron,5,0,separated,Interrupted
33,Full,32,3Iron,-5,0,intact,Uninterrupted
33,Full,32,3Iron,-4,0,intact,Uninterrupted
33,Full,32,3Iron,-3,0,intact,Uninterrupted
33,Full,32,3Iron,-2,0,intact,Uninterrupted
33,Full,32,3Iron,-1,0.055555556,intact,Uninterrupted
33,Full,32,3Iron,1,0.366666667,intact,Uninterrupted
33,Full,32,3Iron,2,0.290322581,intact,Uninterrupted
33,Full,32,3Iron,3,0.2,intact,Uninterrupted
33,Full,32,3Iron,4,0,intact,Uninterrupted
33,Full,32,3Iron,5,0.071428571,intact,Uninterrupted
33,Full,32,3Iron,-5,0,separated,Uninterrupted
33,Full,32,3Iron,-4,0,separated,Uninterrupted
33,Full,32,3Iron,-3,0,separated,Uninterrupted
33,Full,32,3Iron,-2,0,separated,Uninterrupted
33,Full,32,3Iron,-1,0,separated,Uninterrupted
33,Full,32,3Iron,1,0.5,separated,Uninterrupted
33,Full,32,3Iron,2,0.4,separated,Uninterrupted
33,Full,32,3Iron,3,0,separated,Uninterrupted
33,Full,32,3Iron,4,0,separated,Uninterrupted
33,Full,32,3Iron,5,0,separated,Uninterrupted
90,Jumbled,30,3Iron,-5,0,intact,Jumbled
90,Jumbled,30,3Iron,-4,0,intact,Jumbled
90,Jumbled,30,3Iron,-3,0,intact,Jumbled
90,Jumbled,30,3Iron,-2,0,intact,Jumbled
90,Jumbled,30,3Iron,-1,0.1,intact,Jumbled
90,Jumbled,30,3Iron,1,0.444444444,intact,Jumbled
90,Jumbled,30,3Iron,2,0.111111111,intact,Jumbled
90,Jumbled,30,3Iron,3,0,intact,Jumbled
90,Jumbled,30,3Iron,4,0.117647059,intact,Jumbled
90,Jumbled,30,3Iron,5,0,intact,Jumbled
90,Jumbled,30,3Iron,-5,0,separated,Jumbled
90,Jumbled,30,3Iron,-4,0,separated,Jumbled
90,Jumbled,30,3Iron,-3,0,separated,Jumbled
90,Jumbled,30,3Iron,-2,0,separated,Jumbled
90,Jumbled,30,3Iron,-1,0,separated,Jumbled
90,Jumbled,30,3Iron,1,0.333333333,separated,Jumbled
90,Jumbled,30,3Iron,2,0,separated,Jumbled
90,Jumbled,30,3Iron,3,0,separated,Jumbled
90,Jumbled,30,3Iron,4,0,separated,Jumbled
90,Jumbled,30,3Iron,5,0,separated,Jumbled
71,Full,30,3Iron,-5,0,intact,Uninterrupted
71,Full,30,3Iron,-4,0.066666667,intact,Uninterrupted
71,Full,30,3Iron,-3,0,intact,Uninterrupted
71,Full,30,3Iron,-2,0,intact,Uninterrupted
71,Full,30,3Iron,-1,0.066666667,intact,Uninterrupted
71,Full,30,3Iron,1,0.545454545,intact,Uninterrupted
71,Full,30,3Iron,2,0.161290323,intact,Uninterrupted
71,Full,30,3Iron,3,0.096774194,intact,Uninterrupted
71,Full,30,3Iron,4,0,intact,Uninterrupted
71,Full,30,3Iron,5,0.032258065,intact,Uninterrupted
71,Full,30,3Iron,-5,0,separated,Uninterrupted
71,Full,30,3Iron,-4,0,separated,Uninterrupted
71,Full,30,3Iron,-3,0.25,separated,Uninterrupted
71,Full,30,3Iron,-2,0,separated,Uninterrupted
71,Full,30,3Iron,-1,0,separated,Uninterrupted
71,Full,30,3Iron,1,0.333333333,separated,Uninterrupted
71,Full,30,3Iron,2,0,separated,Uninterrupted
71,Full,30,3Iron,3,0.2,separated,Uninterrupted
71,Full,30,3Iron,4,0,separated,Uninterrupted
71,Full,30,3Iron,5,0,separated,Uninterrupted
44,Full,18,Corn,-5,0,intact,Uninterrupted
44,Full,18,Corn,-4,0,intact,Uninterrupted
