pseudo_subid,exp_subid,exp_cond,movName,recalled_eventNo,precision,condition
90,30,Jumbled,3Iron,37,0.832346857,Jumbled
90,30,Jumbled,3Iron,38,0.671303898,Jumbled
90,30,Jumbled,3Iron,68,0.580033854,Jumbled
90,30,Jumbled,3Iron,69,0.79363516,Jumbled
90,30,Jumbled,3Iron,70,0.636383086,Jumbled
90,30,Jumbled,3Iron,46,0.712813854,Jumbled
90,30,Jumbled,3Iron,47,0.646989405,Jumbled
71,30,Full,3Iron,1,0.706299305,Uninterrupted
71,30,Full,3Iron,4,0.659247935,Uninterrupted
71,30,Full,3Iron,5,0.663362712,Uninterrupted
71,30,Full,3Iron,6,0.725043356,Uninterrupted
71,30,Full,3Iron,7,0.754664272,Uninterrupted
71,30,Full,3Iron,8,0.733226508,Uninterrupted
71,30,Full,3Iron,22,0.811761022,Uninterrupted
71,30,Full,3Iron,19,0.581343696,Uninterrupted
71,30,Full,3Iron,15,0.723477617,Uninterrupted
71,30,Full,3Iron,17,0.686848789,Uninterrupted
71,30,Full,3Iron,19,0.688181415,Uninterrupted
71,30,Full,3Iron,20,0.718457758,Uninterrupted
71,30,Full,3Iron,25,0.607069083,Uninterrupted
71,30,Full,3Iron,26,0.699400961,Uninterrupted
71,30,Full,3Iron,28,0.71884115,Uninterrupted
71,30,Full,3Iron,29,0.65294224,Uninterrupted
71,30,Full,3Iron,31,0.741791055,Uninterrupted
71,30,Full,3Iron,32,0.580529802,Uninterrupted
71,30,Full,3Iron,33,0.685357541,Uninterrupted
71,30,Full,3Iron,36,0.666087419,Uninterrupted
71,30,Full,3Iron,37,0.803462446,Uninterrupted
71,30,Full,3Iron,38,0.701231092,Uninterrupted
71,30,Full,3Iron,41,0.775422305,Uninterrupted
71,30,Full,3Iron,42,0.760031343,Uninterrupted
71,30,Full,3Iron,43,0.537613045,Uninterrupted
71,30,Full,3Iron,44,0.578235477,Uninterrupted
71,30,Full,3Iron,45,0.850926399,Uninterrupted
71,30,Full,3Iron,46,0.712666869,Uninterrupted
71,30,Full,3Iron,47,0.769110203,Uninterrupted
71,30,Full,3Iron,49,0.598562211,Uninterrupted
71,30,Full,3Iron,52,0.808608621,Uninterrupted
71,30,Full,3Iron,59,0.61765416,Uninterrupted
71,30,Full,3Iron,65,0.65144825,Uninterrupted
71,30,Full,3Iron,50,0.673474014,Uninterrupted
71,30,Full,3Iron,67,0.65196614,Uninterrupted
71,30,Full,3Iron,68,0.548979748,Uninterrupted
71,30,Full,3Iron,69,0.803263187,Uninterrupted
71,30,Full,3Iron,70,0.628620937,Uninterrupted
71,30,Full,3Iron,62,0.778375596,Uninterrupted
71,30,Full,3Iron,74,0.865940452,Uninterrupted
71,30,Full,3Iron,73,0.860509813,Uninterrupted
44,18,Full,Corn,2,0.715157092,Uninterrupted
44,18,Full,Corn,19,0.556893975,Uninterrupted
44,18,Full,Corn,3,0.748720407,Uninterrupted
44,18,Full,Corn,4,0.711609215,Uninterrupted
44,18,Full,Corn,5,0.694981068,Uninterrupted
44,18,Full,Corn,6,0.595549665,Uninterrupted
44,18,Full,Corn,7,0.62082012,Uninterrupted
44,18,Full,Corn,11,0.705580205,Uninterrupted
44,18,Full,Corn,12,0.624037549,Uninterrupted
44,18,Full,Corn,14,0.622956172,Uninterrupted
44,18,Full,Corn,17,0.609221034,Uninterrupted
44,18,Full,Corn,32,0.568238683,Uninterrupted
44,18,Full,Corn,26,0.642741337,Uninterrupted
44,18,Full,Corn,28,0.676706761,Uninterrupted
44,18,Full,Corn,30,0.682263806,Uninterrupted
44,18,Full,Corn,31,0.649066418,Uninterrupted
44,18,Full,Corn,34,0.73898235,Uninterrupted
44,18,Full,Corn,40,0.73576355,Uninterrupted
44,18,Full,Corn,42,0.693480894,Uninterrupted
44,18,Full,Corn,44,0.76437822,Uninterrupted
44,18,Full,Corn,45,0.541911393,Uninterrupted
44,18,Full,Corn,46,0.644524246,Uninterrupted
44,18,Full,Corn,48,0.685570776,Uninterrupted
44,18,Full,Corn,59,0.704191133,Uninterrupted
44,18,Full,Corn,52,0.60613773,Uninterrupted
44,18,Full,Corn,58,0.736370772,Uninterrupted
44,18,Full,Corn,60,0.534799047,Uninterrupted
44,18,Full,Corn,64,0.537199259,Uninterrupted
44,18,Full,Corn,65,0.656170338,Uninterrupted
44,18,Full,Corn,68,0.690225899,Uninterrupted
34,27,Full,Corn,2,0.812904656,Uninterrupted
34,27,Full,Corn,5,0.712060481,Uninterrupted
34,27,Full,Corn,6,0.642862231,Uninterrupted
34,27,Full,Corn,4,0.77210027,Uninterrupted
34,27,Full,Corn,11,0.687664255,Uninterrupted
34,27,Full,Corn,12,0.740066558,Uninterrupted
34,27,Full,Corn,20,0.654951125,Uninterrupted
34,27,Full,Corn,17,0.761266381,Uninterrupted
34,27,Full,Corn,18,0.596094757,Uninterrupted
34,27,Full,Corn,25,0.63777788,Uninterrupted
34,27,Full,Corn,56,0.791699886,Uninterrupted
34,27,Full,Corn,28,0.560622156,Uninterrupted
34,27,Full,Corn,26,0.613870308,Uninterrupted
34,27,Full,Corn,30,0.567063481,Uninterrupted
34,27,Full,Corn,26,0.653483868,Uninterrupted
34,27,Full,Corn,30,0.648679525,Uninterrupted
34,27,Full,Corn,32,0.487537439,Uninterrupted
34,27,Full,Corn,34,0.696966603,Uninterrupted
34,27,Full,Corn,35,0.607470162,Uninterrupted
34,27,Full,Corn,38,0.617816068,Uninterrupted
34,27,Full,Corn,40,0.694371268,Uninterrupted
34,27,Full,Corn,41,0.535765972,Uninterrupted
34,27,Full,Corn,42,0.559081547,Uninterrupted
34,27,Full,Corn,44,0.78661567,Uninterrupted
34,27,Full,Corn,45,0.593430713,Uninterrupted
34,27,Full,Corn,46,0.688138813,Uninterrupted
34,27,Full,Corn,20,0.663951024,Uninterrupted
34,27,Full,Corn,22,0.606769159,Uninterrupted
34,27,Full,Corn,48,0.693991497,Uninterrupted
34,27,Full,Corn,51,0.61601755,Uninterrupted
34,27,Full,Corn,60,0.748336881,Uninterrupted
34,27,Full,Corn,61,0.674244195,Uninterrupted
34,27,Full,Corn,64,0.62726,Uninterrupted
34,27,Full,Corn,58,0.6626589,Uninterrupted
34,27,Full,Corn,66,0.749052063,Uninterrupted
34,27,Full,Corn,68,0.738358095,Uninterrupted
34,27,Full,Corn,69,0.554787226,Uninterrupted
76,28,Ordered,Corn,2,0.774989396,Interrupted
76,28,Ordered,Corn,5,0.666055366,Interrupted
76,28,Ordered,Corn,6,0.716188177,Interrupted
76,28,Ordered,Corn,8,0.741245493,Interrupted
76,28,Ordered,Corn,9,0.848239064,Interrupted
76,28,Ordered,Corn,10,0.781053036,Interrupted
76,28,Ordered,Corn,11,0.753622383,Interrupted
76,28,Ordered,Corn,12,0.582608759,Interrupted
76,28,Ordered,Corn,15,0.686011136,Interrupted
76,28,Ordered,Corn,17,0.748504251,Interrupted
76,28,Ordered,Corn,18,0.676872224,Interrupted
76,28,Ordered,Corn,20,0.519830495,Interrupted
76,28,Ordered,Corn,19,0.570946716,Interrupted
76,28,Ordered,Corn,22,0.515999023,Interrupted
76,28,Ordered,Corn,21,0.677505493,Interrupted
76,28,Ordered,Corn,25,0.601085745,Interrupted
76,28,Ordered,Corn,24,0.71714583,Interrupted
76,28,Ordered,Corn,26,0.606104881,Interrupted
76,28,Ordered,Corn,27,0.503524889,Interrupted
76,28,Ordered,Corn,30,0.598391786,Interrupted
76,28,Ordered,Corn,31,0.584888503,Interrupted
76,28,Ordered,Corn,32,0.454613172,Interrupted
76,28,Ordered,Corn,33,0.670110673,Interrupted
76,28,Ordered,Corn,34,0.691918373,Interrupted
76,28,Ordered,Corn,36,0.690192133,Interrupted
76,28,Ordered,Corn,37,0.653003246,Interrupted
76,28,Ordered,Corn,42,0.629819274,Interrupted
76,28,Ordered,Corn,44,0.726335973,Interrupted
76,28,Ordered,Corn,45,0.567237295,Interrupted
76,28,Ordered,Corn,46,0.654249609,Interrupted
76,28,Ordered,Corn,61,0.741122246,Interrupted
76,28,Ordered,Corn,64,0.680500388,Interrupted
76,28,Ordered,Corn,65,0.659677267,Interrupted
76,28,Ordered,Corn,66,0.794876993,Interrupted
76,28,Ordered,Corn,68,0.723246574,Interrupted
28,21,Ordered,Corn,2,0.732948154,Interrupted
28,21,Ordered,Corn,3,0.677305639,Interrupted
28,21,Ordered,Corn,4,0.71424748,Interrupted
28,21,Ordered,Corn,6,0.678197488,Interrupted
28,21,Ordered,Corn,7,0.688757986,Interrupted
28,21,Ordered,Corn,8,0.782375991,Interrupted
28,21,Ordered,Corn,12,0.577752247,Interrupted
28,21,Ordered,Corn,14,0.617227629,Interrupted
28,21,Ordered,Corn,33,0.598703198,Interrupted
28,21,Ordered,Corn,15,0.686494499,Interrupted
28,21,Ordered,Corn,17,0.634150505,Interrupted
28,21,Ordered,Corn,22,0.642571419,Interrupted
28,21,Ordered,Corn,25,0.7609483,Interrupted
28,21,Ordered,Corn,24,0.640337959,Interrupted
28,21,Ordered,Corn,26,0.704777688,Interrupted
28,21,Ordered,Corn,30,0.692186952,Interrupted
28,21,Ordered,Corn,31,0.641272843,Interrupted
28,21,Ordered,Corn,28,0.622442774,Interrupted
28,21,Ordered,Corn,48,0.657147482,Interrupted
28,21,Ordered,Corn,34,0.756857932,Interrupted
28,21,Ordered,Corn,48,0.549859114,Interrupted
28,21,Ordered,Corn,40,0.730996042,Interrupted
28,21,Ordered,Corn,42,0.541514944,Interrupted
28,21,Ordered,Corn,44,0.652425274,Interrupted
28,21,Ordered,Corn,45,0.539301939,Interrupted
28,21,Ordered,Corn,47,0.50909484,Interrupted
28,21,Ordered,Corn,60,0.630184069,Interrupted
28,21,Ordered,Corn,61,0.737432241,Interrupted
28,21,Ordered,Corn,63,0.673604235,Interrupted
28,21,Ordered,Corn,65,0.581729539,Interrupted
28,21,Ordered,Corn,68,0.547161601,Interrupted
28,21,Ordered,Corn,69,0.634752989,Interrupted
13,3,Jumbled,Corn,2,0.878423184,Jumbled
13,3,Jumbled,Corn,5,0.547463663,Jumbled
13,3,Jumbled,Corn,3,0.638813153,Jumbled
13,3,Jumbled,Corn,4,0.601620063,Jumbled
13,3,Jumbled,Corn,7,0.768681049,Jumbled
13,3,Jumbled,Corn,17,0.573709965,Jumbled
13,3,Jumbled,Corn,22,0.485204331,Jumbled
13,3,Jumbled,Corn,25,0.676930398,Jumbled
13,3,Jumbled,Corn,26,0.548353471,Jumbled
13,3,Jumbled,Corn,28,0.628904939,Jumbled
13,3,Jumbled,Corn,27,0.628619775,Jumbled
13,3,Jumbled,Corn,32,0.565272167,Jumbled
13,3,Jumbled,Corn,11,0.70961684,Jumbled
13,3,Jumbled,Corn,12,0.658554226,Jumbled
13,3,Jumbled,Corn,14,0.656480059,Jumbled
13,3,Jumbled,Corn,52,0.575107604,Jumbled
13,3,Jumbled,Corn,46,0.7011071,Jumbled
13,3,Jumbled,Corn,48,0.586025879,Jumbled
13,3,Jumbled,Corn,33,0.73865889,Jumbled
13,3,Jumbled,Corn,34,0.711792171,Jumbled
13,3,Jumbled,Corn,36,0.822777867,Jumbled
13,3,Jumbled,Corn,40,0.756990492,Jumbled
13,3,Jumbled,Corn,42,0.690102994,Jumbled
13,3,Jumbled,Corn,44,0.729370981,Jumbled
13,3,Jumbled,Corn,45,0.645417914,Jumbled
13,3,Jumbled,Corn,60,0.553096309,Jumbled
13,3,Jumbled,Corn,61,0.555084676,Jumbled
13,3,Jumbled,Corn,64,0.613324992,Jumbled
13,3,Jumbled,Corn,65,0.588257834,Jumbled
13,3,Jumbled,Corn,58,0.733684421,Jumbled
13,3,Jumbled,Corn,59,0.805192262,Jumbled
13,3,Jumbled,Corn,66,0.725803986,Jumbled
13,3,Jumbled,Corn,68,0.690554798,Jumbled
63,16,Jumbled,Corn,2,0.77278471,Jumbled
63,16,Jumbled,Corn,17,0.593835466,Jumbled
63,16,Jumbled,Corn,22,0.61158964,Jumbled
63,16,Jumbled,Corn,11,0.601144232,Jumbled
63,16,Jumbled,Corn,12,0.630949289,Jumbled
63,16,Jumbled,Corn,14,0.553441707,Jumbled
63,16,Jumbled,Corn,57,0.597513273,Jumbled
63,16,Jumbled,Corn,26,0.706852317,Jumbled
63,16,Jumbled,Corn,28,0.633741513,Jumbled
63,16,Jumbled,Corn,30,0.670211464,Jumbled
63,16,Jumbled,Corn,31,0.567520052,Jumbled
63,16,Jumbled,Corn,61,0.645904854,Jumbled
63,16,Jumbled,Corn,64,0.57758534,Jumbled
63,16,Jumbled,Corn,65,0.684111133,Jumbled
63,16,Jumbled,Corn,66,0.776482195,Jumbled
63,16,Jumbled,Corn,68,0.775804222,Jumbled
82,26,Full,Corn,2,0.764151871,Uninterrupted
82,26,Full,Corn,3,0.560425878,Uninterrupted
82,26,Full,Corn,4,0.682685226,Uninterrupted
82,26,Full,Corn,5,0.640107825,Uninterrupted
82,26,Full,Corn,25,0.62444368,Uninterrupted
82,26,Full,Corn,12,0.54021563,Uninterrupted
82,26,Full,Corn,15,0.693602234,Uninterrupted
82,26,Full,Corn,17,0.597566798,Uninterrupted
82,26,Full,Corn,18,0.656181723,Uninterrupted
82,26,Full,Corn,22,0.674857169,Uninterrupted
82,26,Full,Corn,25,0.673804298,Uninterrupted
82,26,Full,Corn,26,0.629180923,Uninterrupted
82,26,Full,Corn,30,0.618628263,Uninterrupted
82,26,Full,Corn,31,0.51280929,Uninterrupted
82,26,Full,Corn,32,0.62032415,Uninterrupted
82,26,Full,Corn,34,0.746796727,Uninterrupted
82,26,Full,Corn,38,0.584300771,Uninterrupted
82,26,Full,Corn,42,0.664452851,Uninterrupted
82,26,Full,Corn,44,0.817438066,Uninterrupted
82,26,Full,Corn,46,0.667011067,Uninterrupted
82,26,Full,Corn,66,0.826217741,Uninterrupted
82,26,Full,Corn,58,0.722263053,Uninterrupted
82,26,Full,Corn,66,0.754837692,Uninterrupted
82,26,Full,Corn,47,0.644409239,Uninterrupted
82,26,Full,Corn,60,0.584185265,Uninterrupted
82,26,Full,Corn,61,0.536671083,Uninterrupted
82,26,Full,Corn,52,0.597518235,Uninterrupted
82,26,Full,Corn,56,0.78369841,Uninterrupted
82,26,Full,Corn,64,0.691646904,Uninterrupted
82,26,Full,Corn,66,0.807799488,Uninterrupted
5,25,Full,Corn,1,0.672113121,Uninterrupted
5,25,Full,Corn,2,0.71795705,Uninterrupted
5,25,Full,Corn,7,0.764402628,Uninterrupted
5,25,Full,Corn,11,0.756463468,Uninterrupted
5,25,Full,Corn,12,0.651729748,Uninterrupted
5,25,Full,Corn,17,0.675985008,Uninterrupted
5,25,Full,Corn,18,0.597982094,Uninterrupted
5,25,Full,Corn,21,0.661087602,Uninterrupted
5,25,Full,Corn,22,0.667321801,Uninterrupted
5,25,Full,Corn,26,0.657437563,Uninterrupted
5,25,Full,Corn,27,0.506750578,Uninterrupted
5,25,Full,Corn,30,0.60517586,Uninterrupted
5,25,Full,Corn,31,0.729742587,Uninterrupted
5,25,Full,Corn,32,0.563995183,Uninterrupted
5,25,Full,Corn,48,0.656040281,Uninterrupted
5,25,Full,Corn,46,0.692815572,Uninterrupted
5,25,Full,Corn,52,0.795319974,Uninterrupted
5,25,Full,Corn,66,0.788017213,Uninterrupted
5,25,Full,Corn,51,0.625989825,Uninterrupted
5,25,Full,Corn,55,0.704298556,Uninterrupted
5,25,Full,Corn,56,0.718649596,Uninterrupted
5,25,Full,Corn,60,0.718164235,Uninterrupted
5,25,Full,Corn,61,0.564110495,Uninterrupted
5,25,Full,Corn,64,0.567665443,Uninterrupted
5,25,Full,Corn,58,0.657490104,Uninterrupted
5,25,Full,Corn,67,0.710869402,Uninterrupted
5,25,Full,Corn,68,0.779923528,Uninterrupted
51,11,Jumbled,Corn,26,0.688917845,Jumbled
51,11,Jumbled,Corn,48,0.622434169,Jumbled
51,11,Jumbled,Corn,33,0.60357821,Jumbled
51,11,Jumbled,Corn,34,0.709191665,Jumbled
51,11,Jumbled,Corn,42,0.682418406,Jumbled
51,11,Jumbled,Corn,44,0.644427821,Jumbled
51,11,Jumbled,Corn,42,0.652118191,Jumbled
51,11,Jumbled,Corn,60,0.644079179,Jumbled
51,11,Jumbled,Corn,64,0.754698753,Jumbled
51,11,Jumbled,Corn,66,0.747366026,Jumbled
51,11,Jumbled,Corn,68,0.676572055,Jumbled
21,7,Full,Corn,2,0.773103684,Uninterrupted
21,7,Full,Corn,19,0.646112025,Uninterrupted
21,7,Full,Corn,7,0.756131947,Uninterrupted
21,7,Full,Corn,25,0.624883369,Uninterrupted
21,7,Full,Corn,11,0.734434113,Uninterrupted
21,7,Full,Corn,12,0.724108636,Uninterrupted
21,7,Full,Corn,14,0.613068342,Uninterrupted
21,7,Full,Corn,17,0.673019886,Uninterrupted
21,7,Full,Corn,18,0.688895643,Uninterrupted
21,7,Full,Corn,20,0.514049863,Uninterrupted
21,7,Full,Corn,25,0.591524482,Uninterrupted
21,7,Full,Corn,26,0.658153206,Uninterrupted
21,7,Full,Corn,28,0.541039292,Uninterrupted
21,7,Full,Corn,29,0.710620761,Uninterrupted
21,7,Full,Corn,30,0.66380392,Uninterrupted
21,7,Full,Corn,31,0.60580986,Uninterrupted
21,7,Full,Corn,32,0.531762443,Uninterrupted
21,7,Full,Corn,37,0.6448953,Uninterrupted
21,7,Full,Corn,42,0.55345919,Uninterrupted
21,7,Full,Corn,44,0.676269948,Uninterrupted
21,7,Full,Corn,45,0.586325116,Uninterrupted
21,7,Full,Corn,48,0.726003274,Uninterrupted
21,7,Full,Corn,64,0.6975784,Uninterrupted
21,7,Full,Corn,65,0.677257314,Uninterrupted
21,7,Full,Corn,51,0.641713768,Uninterrupted
66,32,Jumbled,Corn,2,0.790419817,Jumbled
66,32,Jumbled,Corn,5,0.522661753,Jumbled
66,32,Jumbled,Corn,60,0.722012967,Jumbled
66,32,Jumbled,Corn,61,0.705903545,Jumbled
66,32,Jumbled,Corn,26,0.635071933,Jumbled
66,32,Jumbled,Corn,31,0.721419424,Jumbled
66,32,Jumbled,Corn,28,0.770316005,Jumbled
66,32,Jumbled,Corn,46,0.6515055,Jumbled
66,32,Jumbled,Corn,56,0.742251188,Jumbled
66,32,Jumbled,Corn,11,0.762327313,Jumbled
66,32,Jumbled,Corn,12,0.677111387,Jumbled
66,32,Jumbled,Corn,34,0.778389722,Jumbled
66,32,Jumbled,Corn,35,0.645877957,Jumbled
66,32,Jumbled,Corn,37,0.717262164,Jumbled
66,32,Jumbled,Corn,38,0.61387068,Jumbled
66,32,Jumbled,Corn,40,0.623829357,Jumbled
66,32,Jumbled,Corn,44,0.674973488,Jumbled
66,32,Jumbled,Corn,45,0.551729824,Jumbled
66,32,Jumbled,Corn,42,0.557403896,Jumbled
66,32,Jumbled,Corn,21,0.760222197,Jumbled
66,32,Jumbled,Corn,22,0.57346417,Jumbled
66,32,Jumbled,Corn,66,0.643176883,Jumbled
66,32,Jumbled,Corn,47,0.607998788,Jumbled
66,32,Jumbled,Corn,20,0.552919224,Jumbled
66,32,Jumbled,Corn,69,0.609077297,Jumbled
16,13,Ordered,Corn,1,0.769189358,Interrupted
16,13,Ordered,Corn,2,0.722880512,Interrupted
16,13,Ordered,Corn,5,0.612675354,Interrupted
16,13,Ordered,Corn,11,0.718219042,Interrupted
16,13,Ordered,Corn,12,0.673273891,Interrupted
16,13,Ordered,Corn,17,0.727471799,Interrupted
16,13,Ordered,Corn,22,0.570954576,Interrupted
16,13,Ordered,Corn,32,0.543776721,Interrupted
16,13,Ordered,Corn,48,0.583017342,Interrupted
16,13,Ordered,Corn,26,0.674145967,Interrupted
16,13,Ordered,Corn,28,0.552386217,Interrupted
16,13,Ordered,Corn,29,0.631889284,Interrupted
16,13,Ordered,Corn,30,0.553843968,Interrupted
16,13,Ordered,Corn,31,0.670718879,Interrupted
16,13,Ordered,Corn,32,0.556043208,Interrupted
16,13,Ordered,Corn,60,0.721742541,Interrupted
16,13,Ordered,Corn,61,0.538928486,Interrupted
16,13,Ordered,Corn,64,0.584599741,Interrupted
16,13,Ordered,Corn,65,0.617709801,Interrupted
16,13,Ordered,Corn,66,0.735668331,Interrupted
16,13,Ordered,Corn,68,0.819650471,Interrupted
16,13,Ordered,Corn,69,0.732080132,Interrupted
16,13,Ordered,Corn,68,0.579881281,Interrupted
48,9,Ordered,Corn,2,0.661716461,Interrupted
48,9,Ordered,Corn,17,0.537415229,Interrupted
48,9,Ordered,Corn,20,0.498390467,Interrupted
48,9,Ordered,Corn,24,0.751103103,Interrupted
48,9,Ordered,Corn,26,0.569364369,Interrupted
48,9,Ordered,Corn,42,0.556072488,Interrupted
48,9,Ordered,Corn,34,0.724395871,Interrupted
48,9,Ordered,Corn,42,0.693727046,Interrupted
48,9,Ordered,Corn,55,0.698064446,Interrupted
48,9,Ordered,Corn,56,0.730408788,Interrupted
48,9,Ordered,Corn,58,0.686625719,Interrupted
48,9,Ordered,Corn,64,0.655291229,Interrupted
38,5,Full,Corn,2,0.759146839,Uninterrupted
38,5,Full,Corn,3,0.709743559,Uninterrupted
38,5,Full,Corn,12,0.590005085,Uninterrupted
38,5,Full,Corn,17,0.579380676,Uninterrupted
38,5,Full,Corn,26,0.625484258,Uninterrupted
38,5,Full,Corn,41,0.583563589,Uninterrupted
38,5,Full,Corn,43,0.674001276,Uninterrupted
38,5,Full,Corn,48,0.53194565,Uninterrupted
38,5,Full,Corn,58,0.60100624,Uninterrupted
38,5,Full,Corn,64,0.698780566,Uninterrupted
24,13,Full,Corn,2,0.734311432,Uninterrupted
24,13,Full,Corn,5,0.555455089,Uninterrupted
24,13,Full,Corn,25,0.595158197,Uninterrupted
24,13,Full,Corn,3,0.72158277,Uninterrupted
24,13,Full,Corn,8,0.683866203,Uninterrupted
24,13,Full,Corn,9,0.596390918,Uninterrupted
24,13,Full,Corn,10,0.731494769,Uninterrupted
24,13,Full,Corn,11,0.721734017,Uninterrupted
24,13,Full,Corn,12,0.674479574,Uninterrupted
24,13,Full,Corn,15,0.540000562,Uninterrupted
24,13,Full,Corn,17,0.560088221,Uninterrupted
24,13,Full,Corn,18,0.700557619,Uninterrupted
24,13,Full,Corn,20,0.573228091,Uninterrupted
24,13,Full,Corn,22,0.657099351,Uninterrupted
24,13,Full,Corn,25,0.630514279,Uninterrupted
24,13,Full,Corn,26,0.69507882,Uninterrupted
24,13,Full,Corn,28,0.59068054,Uninterrupted
24,13,Full,Corn,30,0.617934808,Uninterrupted
24,13,Full,Corn,31,0.584888503,Uninterrupted
24,13,Full,Corn,32,0.498098125,Uninterrupted
24,13,Full,Corn,33,0.644040093,Uninterrupted
24,13,Full,Corn,34,0.675352752,Uninterrupted
24,13,Full,Corn,36,0.750647396,Uninterrupted
24,13,Full,Corn,38,0.619786546,Uninterrupted
24,13,Full,Corn,42,0.638516247,Uninterrupted
24,13,Full,Corn,44,0.860403538,Uninterrupted
24,13,Full,Corn,46,0.625769824,Uninterrupted
24,13,Full,Corn,47,0.521283146,Uninterrupted
24,13,Full,Corn,60,0.532091301,Uninterrupted
24,13,Full,Corn,48,0.632919133,Uninterrupted
24,13,Full,Corn,56,0.790021777,Uninterrupted
24,13,Full,Corn,57,0.643502071,Uninterrupted
24,13,Full,Corn,52,0.615904294,Uninterrupted
24,13,Full,Corn,54,0.611941867,Uninterrupted
24,13,Full,Corn,58,0.69107379,Uninterrupted
24,13,Full,Corn,66,0.705712825,Uninterrupted
24,13,Full,Corn,47,0.526930388,Uninterrupted
24,13,Full,Corn,60,0.567968398,Uninterrupted
24,13,Full,Corn,61,0.514912645,Uninterrupted
24,13,Full,Corn,64,0.610727444,Uninterrupted
24,13,Full,Corn,65,0.5337433,Uninterrupted
24,13,Full,Corn,66,0.804542124,Uninterrupted
24,13,Full,Corn,68,0.606349267,Uninterrupted
24,13,Full,Corn,69,0.578488976,Uninterrupted
24,13,Full,Corn,68,0.556864634,Uninterrupted
54,6,Ordered,Corn,1,0.735837191,Interrupted
54,6,Ordered,Corn,4,0.723572284,Interrupted
54,6,Ordered,Corn,6,0.661163121,Interrupted
54,6,Ordered,Corn,8,0.654653415,Interrupted
54,6,Ordered,Corn,10,0.762386322,Interrupted
54,6,Ordered,Corn,11,0.756463468,Interrupted
54,6,Ordered,Corn,12,0.666933388,Interrupted
54,6,Ordered,Corn,17,0.540267527,Interrupted
54,6,Ordered,Corn,18,0.700877905,Interrupted
54,6,Ordered,Corn,25,0.580927767,Interrupted
54,6,Ordered,Corn,24,0.728443965,Interrupted
54,6,Ordered,Corn,26,0.593892254,Interrupted
54,6,Ordered,Corn,28,0.538401615,Interrupted
54,6,Ordered,Corn,26,0.572822601,Interrupted
54,6,Ordered,Corn,30,0.691823602,Interrupted
54,6,Ordered,Corn,29,0.726177961,Interrupted
54,6,Ordered,Corn,30,0.683080584,Interrupted
54,6,Ordered,Corn,32,0.492613555,Interrupted
54,6,Ordered,Corn,42,0.56283199,Interrupted
54,6,Ordered,Corn,44,0.683236822,Interrupted
54,6,Ordered,Corn,45,0.522000834,Interrupted
54,6,Ordered,Corn,34,0.655865178,Interrupted
54,6,Ordered,Corn,37,0.585987002,Interrupted
54,6,Ordered,Corn,47,0.542446285,Interrupted
54,6,Ordered,Corn,55,0.633883804,Interrupted
54,6,Ordered,Corn,56,0.693597421,Interrupted
54,6,Ordered,Corn,60,0.522038259,Interrupted
54,6,Ordered,Corn,48,0.766994476,Interrupted
54,6,Ordered,Corn,52,0.546745956,Interrupted
54,6,Ordered,Corn,66,0.749339968,Interrupted
54,6,Ordered,Corn,47,0.521283146,Interrupted
54,6,Ordered,Corn,58,0.722042739,Interrupted
54,6,Ordered,Corn,60,0.728355646,Interrupted
54,6,Ordered,Corn,61,0.700802714,Interrupted
54,6,Ordered,Corn,64,0.659588978,Interrupted
54,6,Ordered,Corn,65,0.660807565,Interrupted
54,6,Ordered,Corn,66,0.765076041,Interrupted
54,6,Ordered,Corn,68,0.569257967,Interrupted
54,6,Ordered,Corn,69,0.564368188,Interrupted
54,6,Ordered,Corn,68,0.606349267,Interrupted
87,2,Full,Corn,2,0.807076514,Uninterrupted
87,2,Full,Corn,4,0.708743811,Uninterrupted
87,2,Full,Corn,6,0.630050361,Uninterrupted
87,2,Full,Corn,5,0.688565969,Uninterrupted
87,2,Full,Corn,9,0.604880139,Uninterrupted
87,2,Full,Corn,17,0.517407397,Uninterrupted
87,2,Full,Corn,22,0.606128521,Uninterrupted
87,2,Full,Corn,24,0.712330744,Uninterrupted
87,2,Full,Corn,25,0.625246495,Uninterrupted
87,2,Full,Corn,26,0.630310506,Uninterrupted
87,2,Full,Corn,28,0.581049338,Uninterrupted
87,2,Full,Corn,32,0.561812326,Uninterrupted
87,2,Full,Corn,30,0.631632268,Uninterrupted
87,2,Full,Corn,31,0.60874977,Uninterrupted
87,2,Full,Corn,33,0.677862465,Uninterrupted
87,2,Full,Corn,34,0.655865178,Uninterrupted
87,2,Full,Corn,40,0.759433568,Uninterrupted
87,2,Full,Corn,42,0.541514944,Uninterrupted
87,2,Full,Corn,46,0.63308841,Uninterrupted
